1081
117998	127082
117998	127394
117998	127422
117998	127457
117998	126601
117998	128463
117998	128834
117998	126620
117998	128940
117998	120318
117998	66769
117998	120252
117998	119716
117998	119727
117998	119730
117998	119882
117998	119880
117998	119732
117998	116962
117998	118260
117998	116965
117998	118163
117998	118142
117998	119701
117998	119700
117998	116971
117998	116964
117998	125054
117998	125046
117998	125016
117998	125568
117998	125963
117998	125972
117998	125560
117998	123633
117998	123630
117998	123698
117998	120089
117998	120142
117998	119898
117998	120043
117998	119891
117998	122523
117998	128729
117998	128689
117998	128688
127082	127394
127082	127422
127082	127457
127082	126601
127082	128463
127082	128834
127082	126620
127082	128940
127082	120318
127082	66769
127082	120252
127082	119716
127082	119727
127082	119730
127082	119882
127082	119880
127082	119732
127082	116962
127082	118260
127082	116965
127082	118163
127082	118142
127082	119701
127082	119700
127082	116971
127082	116964
127082	125054
127082	125046
127082	125016
127082	125568
127082	125963
127082	125972
127082	125560
127082	123633
127082	123630
127082	123698
127082	120089
127082	120142
127082	119898
127082	120043
127082	119891
127082	122523
127082	128729
127082	128689
127082	128688
127394	127422
127394	127457
127394	126601
127394	128463
127394	128834
127394	126620
127394	128940
127394	120318
127394	66769
127394	120252
127394	119716
127394	119727
127394	119730
127394	119882
127394	119880
127394	119732
127394	116962
127394	118260
127394	116965
127394	118163
127394	118142
127394	119701
127394	119700
127394	116971
127394	116964
127394	125054
127394	125046
127394	125016
127394	125568
127394	125963
127394	125972
127394	125560
127394	123633
127394	123630
127394	123698
127394	120089
127394	120142
127394	119898
127394	120043
127394	119891
127394	122523
127394	128729
127394	128689
127394	128688
127422	127457
127422	126601
127422	128463
127422	128834
127422	126620
127422	128940
127422	120318
127422	66769
127422	120252
127422	119716
127422	119727
127422	119730
127422	119882
127422	119880
127422	119732
127422	116962
127422	118260
127422	116965
127422	118163
127422	118142
127422	119701
127422	119700
127422	116971
127422	116964
127422	125054
127422	125046
127422	125016
127422	125568
127422	125963
127422	125972
127422	125560
127422	123633
127422	123630
127422	123698
127422	120089
127422	120142
127422	119898
127422	120043
127422	119891
127422	122523
127422	128729
127422	128689
127422	128688
127457	126601
127457	128463
127457	128834
127457	126620
127457	128940
127457	120318
127457	66769
127457	120252
127457	119716
127457	119727
127457	119730
127457	119882
127457	119880
127457	119732
127457	116962
127457	118260
127457	116965
127457	118163
127457	118142
127457	119701
127457	119700
127457	116971
127457	116964
127457	125054
127457	125046
127457	125016
127457	125568
127457	125963
127457	125972
127457	125560
127457	123633
127457	123630
127457	123698
127457	120089
127457	120142
127457	119898
127457	120043
127457	119891
127457	122523
127457	128729
127457	128689
127457	128688
126601	128463
126601	128834
126601	126620
126601	128940
126601	120318
126601	66769
126601	120252
126601	119716
126601	119727
126601	119730
126601	119882
126601	119880
126601	119732
126601	116962
126601	118260
126601	116965
126601	118163
126601	118142
126601	119701
126601	119700
126601	116971
126601	116964
126601	125054
126601	125046
126601	125016
126601	125568
126601	125963
126601	125972
126601	125560
126601	123633
126601	123630
126601	123698
126601	120089
126601	120142
126601	119898
126601	120043
126601	119891
126601	122523
126601	128729
126601	128689
126601	128688
128463	128834
128463	126620
128463	128940
128463	120318
128463	66769
128463	120252
128463	119716
128463	119727
128463	119730
128463	119882
128463	119880
128463	119732
128463	116962
128463	118260
128463	116965
128463	118163
128463	118142
128463	119701
128463	119700
128463	116971
128463	116964
128463	125054
128463	125046
128463	125016
128463	125568
128463	125963
128463	125972
128463	125560
128463	123633
128463	123630
128463	123698
128463	120089
128463	120142
128463	119898
128463	120043
128463	119891
128463	122523
128463	128729
128463	128689
128463	128688
128834	126620
128834	128940
128834	120318
128834	66769
128834	120252
128834	119716
128834	119727
128834	119730
128834	119882
128834	119880
128834	119732
128834	116962
128834	118260
128834	116965
128834	118163
128834	118142
128834	119701
128834	119700
128834	116971
128834	116964
128834	125054
128834	125046
128834	125016
128834	125568
128834	125963
128834	125972
128834	125560
128834	123633
128834	123630
128834	123698
128834	120089
128834	120142
128834	119898
128834	120043
128834	119891
128834	122523
128834	128729
128834	128689
128834	128688
126620	128940
126620	120318
126620	66769
126620	120252
126620	119716
126620	119727
126620	119730
126620	119882
126620	119880
126620	119732
126620	116962
126620	118260
126620	116965
126620	118163
126620	118142
126620	119701
126620	119700
126620	116971
126620	116964
126620	125054
126620	125046
126620	125016
126620	125568
126620	125963
126620	125972
126620	125560
126620	123633
126620	123630
126620	123698
126620	120089
126620	120142
126620	119898
126620	120043
126620	119891
126620	122523
126620	128729
126620	128689
126620	128688
128940	120318
128940	66769
128940	120252
128940	119716
128940	119727
128940	119730
128940	119882
128940	119880
128940	119732
128940	116962
128940	118260
128940	116965
128940	118163
128940	118142
128940	119701
128940	119700
128940	116971
128940	116964
128940	125054
128940	125046
128940	125016
128940	125568
128940	125963
128940	125972
128940	125560
128940	123633
128940	123630
128940	123698
128940	120089
128940	120142
128940	119898
128940	120043
128940	119891
128940	122523
128940	128729
128940	128689
128940	128688
120318	66769
120318	120252
120318	119716
120318	119727
120318	119730
120318	119882
120318	119880
120318	119732
120318	116962
120318	118260
120318	116965
120318	118163
120318	118142
120318	119701
120318	119700
120318	116971
120318	116964
120318	125054
120318	125046
120318	125016
120318	125568
120318	125963
120318	125972
120318	125560
120318	123633
120318	123630
120318	123698
120318	120089
120318	120142
120318	119898
120318	120043
120318	119891
120318	122523
120318	128729
120318	128689
120318	128688
66769	120252
66769	119716
66769	119727
66769	119730
66769	119882
66769	119880
66769	119732
66769	116962
66769	118260
66769	116965
66769	118163
66769	118142
66769	119701
66769	119700
66769	116971
66769	116964
66769	125054
66769	125046
66769	125016
66769	125568
66769	125963
66769	125972
66769	125560
66769	123633
66769	123630
66769	123698
66769	120089
66769	120142
66769	119898
66769	120043
66769	119891
66769	122523
66769	128729
66769	128689
66769	128688
120252	119716
120252	119727
120252	119730
120252	119882
120252	119880
120252	119732
120252	116962
120252	118260
120252	116965
120252	118163
120252	118142
120252	119701
120252	119700
120252	116971
120252	116964
120252	125054
120252	125046
120252	125016
120252	125568
120252	125963
120252	125972
120252	125560
120252	123633
120252	123630
120252	123698
120252	120089
120252	120142
120252	119898
120252	120043
120252	119891
120252	122523
120252	128729
120252	128689
120252	128688
119716	119727
119716	119730
119716	119882
119716	119880
119716	119732
119716	116962
119716	118260
119716	116965
119716	118163
119716	118142
119716	119701
119716	119700
119716	116971
119716	116964
119716	125054
119716	125046
119716	125016
119716	125568
119716	125963
119716	125972
119716	125560
119716	123633
119716	123630
119716	123698
119716	120089
119716	120142
119716	119898
119716	120043
119716	119891
119716	122523
119716	128729
119716	128689
119716	128688
119727	119730
119727	119882
119727	119880
119727	119732
119727	116962
119727	118260
119727	116965
119727	118163
119727	118142
119727	119701
119727	119700
119727	116971
119727	116964
119727	125054
119727	125046
119727	125016
119727	125568
119727	125963
119727	125972
119727	125560
119727	123633
119727	123630
119727	123698
119727	120089
119727	120142
119727	119898
119727	120043
119727	119891
119727	122523
119727	128729
119727	128689
119727	128688
119730	119882
119730	119880
119730	119732
119730	116962
119730	118260
119730	116965
119730	118163
119730	118142
119730	119701
119730	119700
119730	116971
119730	116964
119730	125054
119730	125046
119730	125016
119730	125568
119730	125963
119730	125972
119730	125560
119730	123633
119730	123630
119730	123698
119730	120089
119730	120142
119730	119898
119730	120043
119730	119891
119730	122523
119730	128729
119730	128689
119730	128688
119882	119880
119882	119732
119882	116962
119882	118260
119882	116965
119882	118163
119882	118142
119882	119701
119882	119700
119882	116971
119882	116964
119882	125054
119882	125046
119882	125016
119882	125568
119882	125963
119882	125972
119882	125560
119882	123633
119882	123630
119882	123698
119882	120089
119882	120142
119882	119898
119882	120043
119882	119891
119882	122523
119882	128729
119882	128689
119882	128688
119880	119732
119880	116962
119880	118260
119880	116965
119880	118163
119880	118142
119880	119701
119880	119700
119880	116971
119880	116964
119880	125054
119880	125046
119880	125016
119880	125568
119880	125963
119880	125972
119880	125560
119880	123633
119880	123630
119880	123698
119880	120089
119880	120142
119880	119898
119880	120043
119880	119891
119880	122523
119880	128729
119880	128689
119880	128688
119732	116962
119732	118260
119732	116965
119732	118163
119732	118142
119732	119701
119732	119700
119732	116971
119732	116964
119732	125054
119732	125046
119732	125016
119732	125568
119732	125963
119732	125972
119732	125560
119732	123633
119732	123630
119732	123698
119732	120089
119732	120142
119732	119898
119732	120043
119732	119891
119732	122523
119732	128729
119732	128689
119732	128688
116962	118260
116962	116965
116962	118163
116962	118142
116962	119701
116962	119700
116962	116971
116962	116964
116962	125054
116962	125046
116962	125016
116962	125568
116962	125963
116962	125972
116962	125560
116962	123633
116962	123630
116962	123698
116962	120089
116962	120142
116962	119898
116962	120043
116962	119891
116962	122523
116962	128729
116962	128689
116962	128688
118260	116965
118260	118163
118260	118142
118260	119701
118260	119700
118260	116971
118260	116964
118260	125054
118260	125046
118260	125016
118260	125568
118260	125963
118260	125972
118260	125560
118260	123633
118260	123630
118260	123698
118260	120089
118260	120142
118260	119898
118260	120043
118260	119891
118260	122523
118260	128729
118260	128689
118260	128688
116965	118163
116965	118142
116965	119701
116965	119700
116965	116971
116965	116964
116965	125054
116965	125046
116965	125016
116965	125568
116965	125963
116965	125972
116965	125560
116965	123633
116965	123630
116965	123698
116965	120089
116965	120142
116965	119898
116965	120043
116965	119891
116965	122523
116965	128729
116965	128689
116965	128688
118163	118142
118163	119701
118163	119700
118163	116971
118163	116964
118163	125054
118163	125046
118163	125016
118163	125568
118163	125963
118163	125972
118163	125560
118163	123633
118163	123630
118163	123698
118163	120089
118163	120142
118163	119898
118163	120043
118163	119891
118163	122523
118163	128729
118163	128689
118163	128688
118142	119701
118142	119700
118142	116971
118142	116964
118142	125054
118142	125046
118142	125016
118142	125568
118142	125963
118142	125972
118142	125560
118142	123633
118142	123630
118142	123698
118142	120089
118142	120142
118142	119898
118142	120043
118142	119891
118142	122523
118142	128729
118142	128689
118142	128688
119701	119700
119701	116971
119701	116964
119701	125054
119701	125046
119701	125016
119701	125568
119701	125963
119701	125972
119701	125560
119701	123633
119701	123630
119701	123698
119701	120089
119701	120142
119701	119898
119701	120043
119701	119891
119701	122523
119701	128729
119701	128689
119701	128688
119700	116971
119700	116964
119700	125054
119700	125046
119700	125016
119700	125568
119700	125963
119700	125972
119700	125560
119700	123633
119700	123630
119700	123698
119700	120089
119700	120142
119700	119898
119700	120043
119700	119891
119700	122523
119700	128729
119700	128689
119700	128688
116971	116964
116971	125054
116971	125046
116971	125016
116971	125568
116971	125963
116971	125972
116971	125560
116971	123633
116971	123630
116971	123698
116971	120089
116971	120142
116971	119898
116971	120043
116971	119891
116971	122523
116971	128729
116971	128689
116971	128688
116964	125054
116964	125046
116964	125016
116964	125568
116964	125963
116964	125972
116964	125560
116964	123633
116964	123630
116964	123698
116964	120089
116964	120142
116964	119898
116964	120043
116964	119891
116964	122523
116964	128729
116964	128689
116964	128688
125054	125046
125054	125016
125054	125568
125054	125963
125054	125972
125054	125560
125054	123633
125054	123630
125054	123698
125054	120089
125054	120142
125054	119898
125054	120043
125054	119891
125054	122523
125054	128729
125054	128689
125054	128688
125046	125016
125046	125568
125046	125963
125046	125972
125046	125560
125046	123633
125046	123630
125046	123698
125046	120089
125046	120142
125046	119898
125046	120043
125046	119891
125046	122523
125046	128729
125046	128689
125046	128688
125016	125568
125016	125963
125016	125972
125016	125560
125016	123633
125016	123630
125016	123698
125016	120089
125016	120142
125016	119898
125016	120043
125016	119891
125016	122523
125016	128729
125016	128689
125016	128688
125568	125963
125568	125972
125568	125560
125568	123633
125568	123630
125568	123698
125568	120089
125568	120142
125568	119898
125568	120043
125568	119891
125568	122523
125568	128729
125568	128689
125568	128688
125963	125972
125963	125560
125963	123633
125963	123630
125963	123698
125963	120089
125963	120142
125963	119898
125963	120043
125963	119891
125963	122523
125963	128729
125963	128689
125963	128688
125972	125560
125972	123633
125972	123630
125972	123698
125972	120089
125972	120142
125972	119898
125972	120043
125972	119891
125972	122523
125972	128729
125972	128689
125972	128688
125560	123633
125560	123630
125560	123698
125560	120089
125560	120142
125560	119898
125560	120043
125560	119891
125560	122523
125560	128729
125560	128689
125560	128688
123633	123630
123633	123698
123633	120089
123633	120142
123633	119898
123633	120043
123633	119891
123633	122523
123633	128729
123633	128689
123633	128688
123630	123698
123630	120089
123630	120142
123630	119898
123630	120043
123630	119891
123630	122523
123630	128729
123630	128689
123630	128688
123698	120089
123698	120142
